#STABLE_TRANSFER
#SS	#Average	#Lower		#Upper	
8	90.29333333	87.58953697	92.99712969
10	80.98	79.12589825	82.83410175
12	74.63666667	72.87872269	76.39461064
14	71.74666667	69.14818706	74.34514627
16	66.91666667	65.66909727	68.16423606







#RANDOM
8	91.71	89.53762949	93.88237051
10	80.25666667	78.25796847	82.25536486
12	76.00666667	74.10640095	77.90693238
14	70.97666667	69.0607399	72.89259343
16	65.38	63.35028774	67.40971226







#CENTRALIZED
8	342.8366667	340.4100144	345.263319
10	342.8366667	340.4100144	345.263319
12	338.5733333	336.0422177	341.104449
14	339.3833333	336.9152807	341.8513859
16	339.68	337.1212712	342.2387288
